541.901960784,364.176470588,367.980392157,561.392156863,455.901960784,485.431372549,471.607843137,444.333333333,360.31372549,307.764705882,364.470588235,386.333333333,338.647058824,374.921568627,445.411764706,369.352941176,348.647058824,389.058823529
351.882352941,364.470588235,374.0,384.254901961,368.882352941,344.098039216,323.450980392,310.0,270.294117647,274.156862745,308.803921569,326.411764706,280.803921569,337.784313725,345.0,366.470588235,409.745098039,344.019607843
298.176470588,320.274509804,380.156862745,368.411764706,360.0,329.333333333,384.666666667,398.666666667,361.862745098,363.137254902,323.137254902,344.843137255,354.450980392,363.588235294,371.450980392,377.254901961,297.941176471,288.68627451
386.235294118,511.980392157,491.784313725,322.666666667,279.019607843,347.764705882,386.333333333,429.098039216,498.215686275,421.039215686,296.235294118,368.921568627,331.607843137,450.392156863,446.803921569,382.450980392,298.431372549,253.058823529
467.735849057,358.41509434,422.773584906,525.547169811,297.150943396,438.490566038,531.188679245,511.849056604,493.754716981,450.58490566,462.169811321,533.566037736,422.981132075,532.320754717,651.528301887,624.660377358,545.339622642,614.943396226
495.901960784,476.019607843,428.784313725,372.294117647,314.62745098,306.862745098,396.941176471,402.392156863,368.549019608,353.176470588,506.490196078,617.235294118,656.607843137,630.176470588,518.078431373,503.921568627,524.196078431,478.921568627
